savivaldybe_1,savivaldybe_2,mokslo_metai,mokyt_simil,mok_simil,ne_1_mok_simil,avg_simil,mokytoju_skaicius,ekspertu_skaicius,ekspertu_skaicius_proc,mokiniu_skaicius,mokiniu_mokytojui_sk,mokytoju_skaicius_ne_vienoje_mokykloje,mokytoju_skaicius_ne_vienoje_mokykloje_proc,moko_daugiau_nei_1_dalyko_proc,moko_daugiau_nei_1_dalyko,pensijinio_amziaus_proc,pensijinio_amziaus,stazas_iki_2_metu_proc
Alytaus r. sav.,Lazdijų r. sav.,2019-2020,0.0876,0.2835,0.3968,0.256,198,67,0.338383838383,1433.0,7.237373737373,38.0,19.191919191919,61.111111111111,121,0.070707070707,14,0.0
Alytaus r. sav.,Pakruojo r. sav.,2019-2020,0.0149,0.2109,0.0526,0.0928,198,67,0.338383838383,1433.0,7.237373737373,38.0,19.191919191919,61.111111111111,121,0.070707070707,14,0.0
Alytaus r. sav.,Varėnos r. sav.,2019-2020,0.0435,0.232,0.1053,0.1269,198,67,0.338383838383,1433.0,7.237373737373,38.0,19.191919191919,61.111111111111,121,0.070707070707,14,0.0
Alytaus r. sav.,Kupiškio r. sav.,2019-2020,0.0505,0.1465,0.1316,0.1095,198,67,0.338383838383,1433.0,7.237373737373,38.0,19.191919191919,61.111111111111,121,0.070707070707,14,0.0
Alytaus r. sav.,Molėtų r. sav.,2019-2020,0.096,0.1066,0.3158,0.1728,198,67,0.338383838383,1433.0,7.237373737373,38.0,19.191919191919,61.111111111111,121,0.070707070707,14,0.0
Klaipėdos r. sav.,Jonavos r. sav.,2019-2020,0.0686,0.0368,0.2464,0.1173,437,164,0.375286041189,5215.0,11.933638443935,69.0,15.78947368421,55.377574370709,242,0.0823798627,36,0.048054919908
Klaipėdos r. sav.,Kėdainių r. sav.,2019-2020,0.0952,0.0245,0.1449,0.0882,437,164,0.375286041189,5215.0,11.933638443935,69.0,15.78947368421,55.377574370709,242,0.0823798627,36,0.048054919908
Klaipėdos r. sav.,Kretingos r. sav.,2019-2020,0.0778,0.0826,0.0145,0.0583,437,164,0.375286041189,5215.0,11.933638443935,69.0,15.78947368421,55.377574370709,242,0.0823798627,36,0.048054919908
Klaipėdos r. sav.,Radviliškio r. sav.,2019-2020,0.0847,0.2084,0.4348,0.2426,437,164,0.375286041189,5215.0,11.933638443935,69.0,15.78947368421,55.377574370709,242,0.0823798627,36,0.048054919908
Klaipėdos r. sav.,Šilutės r. sav.,2019-2020,0.0206,0.1147,0.0435,0.0596,437,164,0.375286041189,5215.0,11.933638443935,69.0,15.78947368421,55.377574370709,242,0.0823798627,36,0.048054919908
Klaipėdos r. sav.,Tauragės r. sav.,2019-2020,0.0686,0.1233,0.1449,0.1123,437,164,0.375286041189,5215.0,11.933638443935,69.0,15.78947368421,55.377574370709,242,0.0823798627,36,0.048054919908
Klaipėdos r. sav.,Telšių r. sav.,2019-2020,0.0481,0.1034,0.2464,0.1326,437,164,0.375286041189,5215.0,11.933638443935,69.0,15.78947368421,55.377574370709,242,0.0823798627,36,0.048054919908
Klaipėdos r. sav.,Vilkaviškio r. sav.,2019-2020,0.0023,0.1676,0.3894,0.1864,437,164,0.375286041189,5215.0,11.933638443935,69.0,15.78947368421,55.377574370709,242,0.0823798627,36,0.048054919908
Klaipėdos r. sav.,Šiaulių r. sav.,2019-2020,0.0686,0.3415,0.1154,0.1752,437,164,0.375286041189,5215.0,11.933638443935,69.0,15.78947368421,55.377574370709,242,0.0823798627,36,0.048054919908
Panevėžio r. sav.,Plungės r. sav.,2019-2020,0.0112,0.2437,0.4684,0.2411,356,143,0.401685393258,2980.0,8.370786516853,79.0,22.191011235955,67.415730337078,240,0.050561797752,18,0.011235955056
Panevėžio r. sav.,Trakų r. sav.,2019-2020,0.043,0.1968,0.1519,0.1306,356,143,0.401685393258,2980.0,8.370786516853,79.0,22.191011235955,67.415730337078,240,0.050561797752,18,0.011235955056
Panevėžio r. sav.,Ukmergės r. sav.,2019-2020,0.0393,0.1738,0.443,0.2187,356,143,0.401685393258,2980.0,8.370786516853,79.0,22.191011235955,67.415730337078,240,0.050561797752,18,0.011235955056
Panevėžio r. sav.,Utenos r. sav.,2019-2020,0.0815,0.2127,0.5063,0.2668,356,143,0.401685393258,2980.0,8.370786516853,79.0,22.191011235955,67.415730337078,240,0.050561797752,18,0.011235955056
Šiaulių r. sav.,Jonavos r. sav.,2019-2020,0.0,0.3163,0.3333,0.2165,407,180,0.44226044226,3434.0,8.437346437346,78.0,19.164619164619,62.653562653562,255,0.029484029484,12,0.014742014742
Šiaulių r. sav.,Kretingos r. sav.,2019-2020,0.0098,0.2822,0.1282,0.1401,407,180,0.44226044226,3434.0,8.437346437346,78.0,19.164619164619,62.653562653562,255,0.029484029484,12,0.014742014742
Šiaulių r. sav.,Radviliškio r. sav.,2019-2020,0.0172,0.1681,0.5,0.2284,407,180,0.44226044226,3434.0,8.437346437346,78.0,19.164619164619,62.653562653562,255,0.029484029484,12,0.014742014742
Šiaulių r. sav.,Šilutės r. sav.,2019-2020,0.0491,0.2562,0.1538,0.153,407,180,0.44226044226,3434.0,8.437346437346,78.0,19.164619164619,62.653562653562,255,0.029484029484,12,0.014742014742
Šiaulių r. sav.,Tauragės r. sav.,2019-2020,0.0,0.2489,0.2436,0.1642,407,180,0.44226044226,3434.0,8.437346437346,78.0,19.164619164619,62.653562653562,255,0.029484029484,12,0.014742014742
Šiaulių r. sav.,Telšių r. sav.,2019-2020,0.0216,0.2656,0.3333,0.2068,407,180,0.44226044226,3434.0,8.437346437346,78.0,19.164619164619,62.653562653562,255,0.029484029484,12,0.014742014742
Šiaulių r. sav.,Trakų r. sav.,2019-2020,0.086,0.0744,0.141,0.1005,407,180,0.44226044226,3434.0,8.437346437346,78.0,19.164619164619,62.653562653562,255,0.029484029484,12,0.014742014742
Šiaulių r. sav.,Vilkaviškio r. sav.,2019-2020,0.0665,0.2089,0.3097,0.195,407,180,0.44226044226,3434.0,8.437346437346,78.0,19.164619164619,62.653562653562,255,0.029484029484,12,0.014742014742
Šiaulių r. sav.,Klaipėdos r. sav.,2019-2020,0.0686,0.3415,0.1154,0.1752,407,180,0.44226044226,3434.0,8.437346437346,78.0,19.164619164619,62.653562653562,255,0.029484029484,12,0.014742014742
Vilniaus r. sav.,Šiaulių m. sav.,2019-2020,0.0026,0.1974,0.3015,0.1672,1167,259,0.221936589545,11114.0,9.523564695801,199.0,17.052270779777,50.471293916024,589,0.061696658097,72,0.066838046272
Akmenės r. sav.,Anykščių r. sav.,2020-2021,0.0048,0.1886,0.3696,0.1877,209,94,0.44976076555,2439.0,11.66985645933,29.0,13.875598086124,59.808612440191,125,0.081339712918,17,0.014354066985
Akmenės r. sav.,Biržų r. sav.,2020-2021,0.0628,0.1238,0.0,0.0622,209,94,0.44976076555,2439.0,11.66985645933,29.0,13.875598086124,59.808612440191,125,0.081339712918,17,0.014354066985
Akmenės r. sav.,Druskininkų sav.,2020-2021,0.0957,0.0992,0.0938,0.0962,209,94,0.44976076555,2439.0,11.66985645933,29.0,13.875598086124,59.808612440191,125,0.081339712918,17,0.014354066985
Akmenės r. sav.,Elektrėnų sav.,2020-2021,0.0543,0.1185,0.2069,0.1266,209,94,0.44976076555,2439.0,11.66985645933,29.0,13.875598086124,59.808612440191,125,0.081339712918,17,0.014354066985
Akmenės r. sav.,Joniškio r. sav.,2020-2021,0.05,0.1378,0.1379,0.1086,209,94,0.44976076555,2439.0,11.66985645933,29.0,13.875598086124,59.808612440191,125,0.081339712918,17,0.014354066985
Akmenės r. sav.,Lazdijų r. sav.,2020-2021,0.0431,0.2169,0.3958,0.2186,209,94,0.44976076555,2439.0,11.66985645933,29.0,13.875598086124,59.808612440191,125,0.081339712918,17,0.014354066985
Anykščių r. sav.,Akmenės r. sav.,2020-2021,0.0048,0.1886,0.3696,0.1877,210,100,0.47619047619,1979.0,9.423809523809,46.0,21.904761904761,50.47619047619,106,0.057142857142,12,0.019047619047
Anykščių r. sav.,Biržų r. sav.,2020-2021,0.0583,0.0739,0.3696,0.1673,210,100,0.47619047619,1979.0,9.423809523809,46.0,21.904761904761,50.47619047619,106,0.057142857142,12,0.019047619047
Anykščių r. sav.,Elektrėnų sav.,2020-2021,0.0498,0.2848,0.5,0.2782,210,100,0.47619047619,1979.0,9.423809523809,46.0,21.904761904761,50.47619047619,106,0.057142857142,12,0.019047619047
Anykščių r. sav.,Joniškio r. sav.,2020-2021,0.0455,0.059,0.4565,0.187,210,100,0.47619047619,1979.0,9.423809523809,46.0,21.904761904761,50.47619047619,106,0.057142857142,12,0.019047619047
Anykščių r. sav.,Lazdijų r. sav.,2020-2021,0.0476,0.0349,0.0417,0.0414,210,100,0.47619047619,1979.0,9.423809523809,46.0,21.904761904761,50.47619047619,106,0.057142857142,12,0.019047619047
Anykščių r. sav.,Švenčionių r. sav.,2020-2021,0.0987,0.1525,0.7609,0.3374,210,100,0.47619047619,1979.0,9.423809523809,46.0,21.904761904761,50.47619047619,106,0.057142857142,12,0.019047619047
Biržų r. sav.,Akmenės r. sav.,2020-2021,0.0628,0.1238,0.0,0.0622,223,84,0.376681614349,2137.0,9.582959641255,29.0,13.004484304932,53.363228699551,119,0.067264573991,15,0.004484304932
Biržų r. sav.,Anykščių r. sav.,2020-2021,0.0583,0.0739,0.3696,0.1673,223,84,0.376681614349,2137.0,9.582959641255,29.0,13.004484304932,53.363228699551,119,0.067264573991,15,0.004484304932
Biržų r. sav.,Elektrėnų sav.,2020-2021,0.009,0.2277,0.2069,0.1479,223,84,0.376681614349,2137.0,9.582959641255,29.0,13.004484304932,53.363228699551,119,0.067264573991,15,0.004484304932
Biržų r. sav.,Joniškio r. sav.,2020-2021,0.0135,0.0159,0.1379,0.0558,223,84,0.376681614349,2137.0,9.582959641255,29.0,13.004484304932,53.363228699551,119,0.067264573991,15,0.004484304932
Biržų r. sav.,Šilalės r. sav.,2020-2021,0.0591,0.2433,0.1944,0.1656,223,84,0.376681614349,2137.0,9.582959641255,29.0,13.004484304932,53.363228699551,119,0.067264573991,15,0.004484304932
Biržų r. sav.,Švenčionių r. sav.,2020-2021,0.0429,0.0848,0.6207,0.2495,223,84,0.376681614349,2137.0,9.582959641255,29.0,13.004484304932,53.363228699551,119,0.067264573991,15,0.004484304932
Druskininkų sav.,Akmenės r. sav.,2020-2021,0.0957,0.0992,0.0938,0.0962,189,81,0.428571428571,2197.0,11.624338624338,32.0,16.931216931216,55.555555555555,105,0.063492063492,12,0.037037037037
Druskininkų sav.,Lazdijų r. sav.,2020-2021,0.055,0.1306,0.3333,0.173,189,81,0.428571428571,2197.0,11.624338624338,32.0,16.931216931216,55.555555555555,105,0.063492063492,12,0.037037037037
Druskininkų sav.,Pakruojo r. sav.,2020-2021,0.0106,0.198,0.0625,0.0904,189,81,0.428571428571,2197.0,11.624338624338,32.0,16.931216931216,55.555555555555,105,0.063492063492,12,0.037037037037
Druskininkų sav.,Varėnos r. sav.,2020-2021,0.0106,0.1766,0.0,0.0624,189,81,0.428571428571,2197.0,11.624338624338,32.0,16.931216931216,55.555555555555,105,0.063492063492,12,0.037037037037
Druskininkų sav.,Kupiškio r. sav.,2020-2021,0.0212,0.2736,0.1875,0.1608,189,81,0.428571428571,2197.0,11.624338624338,32.0,16.931216931216,55.555555555555,105,0.063492063492,12,0.037037037037
Druskininkų sav.,Palangos m. sav.,2020-2021,0.0899,0.1325,0.125,0.1158,189,81,0.428571428571,2197.0,11.624338624338,32.0,16.931216931216,55.555555555555,105,0.063492063492,12,0.037037037037
Druskininkų sav.,Visagino sav.,2020-2021,0.0423,0.1425,0.6562,0.2803,189,81,0.428571428571,2197.0,11.624338624338,32.0,16.931216931216,55.555555555555,105,0.063492063492,12,0.037037037037
Druskininkų sav.,Alytaus r. sav.,2020-2021,0.0582,0.3646,0.0,0.1409,189,81,0.428571428571,2197.0,11.624338624338,32.0,16.931216931216,55.555555555555,105,0.063492063492,12,0.037037037037
Elektrėnų sav.,Akmenės r. sav.,2020-2021,0.0543,0.1185,0.2069,0.1266,221,68,0.307692307692,2767.0,12.52036199095,23.0,10.407239819004,44.343891402714,98,0.095022624434,21,0.036199095022
Elektrėnų sav.,Anykščių r. sav.,2020-2021,0.0498,0.2848,0.5,0.2782,221,68,0.307692307692,2767.0,12.52036199095,23.0,10.407239819004,44.343891402714,98,0.095022624434,21,0.036199095022
Elektrėnų sav.,Biržų r. sav.,2020-2021,0.009,0.2277,0.2069,0.1479,221,68,0.307692307692,2767.0,12.52036199095,23.0,10.407239819004,44.343891402714,98,0.095022624434,21,0.036199095022
Elektrėnų sav.,Joniškio r. sav.,2020-2021,0.0045,0.24,0.08,0.1082,221,68,0.307692307692,2767.0,12.52036199095,23.0,10.407239819004,44.343891402714,98,0.095022624434,21,0.036199095022
Elektrėnų sav.,Lazdijų r. sav.,2020-2021,0.095,0.3097,0.5208,0.3085,221,68,0.307692307692,2767.0,12.52036199095,23.0,10.407239819004,44.343891402714,98,0.095022624434,21,0.036199095022
Elektrėnų sav.,Šilalės r. sav.,2020-2021,0.0675,0.0202,0.3611,0.1496,221,68,0.307692307692,2767.0,12.52036199095,23.0,10.407239819004,44.343891402714,98,0.095022624434,21,0.036199095022
Elektrėnų sav.,Švenčionių r. sav.,2020-2021,0.0515,0.1561,0.5217,0.2431,221,68,0.307692307692,2767.0,12.52036199095,23.0,10.407239819004,44.343891402714,98,0.095022624434,21,0.036199095022
Jonavos r. sav.,Kretingos r. sav.,2020-2021,0.0365,0.0763,0.2,0.1043,384,190,0.494791666666,4917.0,12.8046875,48.0,12.5,58.59375,225,0.0703125,27,0.015625
Jonavos r. sav.,Radviliškio r. sav.,2020-2021,0.0052,0.181,0.3542,0.1801,384,190,0.494791666666,4917.0,12.8046875,48.0,12.5,58.59375,225,0.0703125,27,0.015625
Jonavos r. sav.,Šilutės r. sav.,2020-2021,0.0471,0.0795,0.25,0.1255,384,190,0.494791666666,4917.0,12.8046875,48.0,12.5,58.59375,225,0.0703125,27,0.015625
Jonavos r. sav.,Tauragės r. sav.,2020-2021,0.0078,0.0716,0.0204,0.0333,384,190,0.494791666666,4917.0,12.8046875,48.0,12.5,58.59375,225,0.0703125,27,0.015625
Jonavos r. sav.,Telšių r. sav.,2020-2021,0.0,0.0803,0.125,0.0684,384,190,0.494791666666,4917.0,12.8046875,48.0,12.5,58.59375,225,0.0703125,27,0.015625
Jonavos r. sav.,Trakų r. sav.,2020-2021,0.0182,0.2504,0.2727,0.1804,384,190,0.494791666666,4917.0,12.8046875,48.0,12.5,58.59375,225,0.0703125,27,0.015625
Jonavos r. sav.,Ukmergės r. sav.,2020-2021,0.0807,0.2713,0.0417,0.1312,384,190,0.494791666666,4917.0,12.8046875,48.0,12.5,58.59375,225,0.0703125,27,0.015625
Jonavos r. sav.,Vilkaviškio r. sav.,2020-2021,0.0702,0.1485,0.5102,0.243,384,190,0.494791666666,4917.0,12.8046875,48.0,12.5,58.59375,225,0.0703125,27,0.015625
Jonavos r. sav.,Šiaulių r. sav.,2020-2021,0.013,0.311,0.25,0.1913,384,190,0.494791666666,4917.0,12.8046875,48.0,12.5,58.59375,225,0.0703125,27,0.015625
Joniškio r. sav.,Akmenės r. sav.,2020-2021,0.05,0.1378,0.1379,0.1086,220,100,0.454545454545,2103.0,9.55909090909,25.0,11.363636363636,61.363636363636,135,0.013636363636,3,0.00909090909
Joniškio r. sav.,Anykščių r. sav.,2020-2021,0.0455,0.059,0.4565,0.187,220,100,0.454545454545,2103.0,9.55909090909,25.0,11.363636363636,61.363636363636,135,0.013636363636,3,0.00909090909
Joniškio r. sav.,Biržų r. sav.,2020-2021,0.0135,0.0159,0.1379,0.0558,220,100,0.454545454545,2103.0,9.55909090909,25.0,11.363636363636,61.363636363636,135,0.013636363636,3,0.00909090909
Joniškio r. sav.,Elektrėnų sav.,2020-2021,0.0045,0.24,0.08,0.1082,220,100,0.454545454545,2103.0,9.55909090909,25.0,11.363636363636,61.363636363636,135,0.013636363636,3,0.00909090909
Joniškio r. sav.,Lazdijų r. sav.,2020-2021,0.0909,0.0918,0.4792,0.2206,220,100,0.454545454545,2103.0,9.55909090909,25.0,11.363636363636,61.363636363636,135,0.013636363636,3,0.00909090909
Joniškio r. sav.,Šilalės r. sav.,2020-2021,0.0717,0.2553,0.3056,0.2109,220,100,0.454545454545,2103.0,9.55909090909,25.0,11.363636363636,61.363636363636,135,0.013636363636,3,0.00909090909
Joniškio r. sav.,Švenčionių r. sav.,2020-2021,0.0558,0.0994,0.56,0.2384,220,100,0.454545454545,2103.0,9.55909090909,25.0,11.363636363636,61.363636363636,135,0.013636363636,3,0.00909090909
Jurbarko r. sav.,Kelmės r. sav.,2020-2021,0.0556,0.0686,0.1667,0.097,255,98,0.38431372549,2755.0,10.803921568627,48.0,18.823529411764,61.56862745098,157,0.094117647058,24,0.015686274509
Jurbarko r. sav.,Pasvalio r. sav.,2020-2021,0.0118,0.0871,0.2083,0.1024,255,98,0.38431372549,2755.0,10.803921568627,48.0,18.823529411764,61.56862745098,157,0.094117647058,24,0.015686274509
Jurbarko r. sav.,Prienų r. sav.,2020-2021,0.0078,0.0265,0.0625,0.0323,255,98,0.38431372549,2755.0,10.803921568627,48.0,18.823529411764,61.56862745098,157,0.094117647058,24,0.015686274509
Jurbarko r. sav.,Rokiškio r. sav.,2020-2021,0.0192,0.0189,0.3958,0.1446,255,98,0.38431372549,2755.0,10.803921568627,48.0,18.823529411764,61.56862745098,157,0.094117647058,24,0.015686274509
Jurbarko r. sav.,Šakių r. sav.,2020-2021,0.0556,0.0642,0.0208,0.0469,255,98,0.38431372549,2755.0,10.803921568627,48.0,18.823529411764,61.56862745098,157,0.094117647058,24,0.015686274509
Jurbarko r. sav.,Šilalės r. sav.,2020-2021,0.0706,0.0244,0.25,0.115,255,98,0.38431372549,2755.0,10.803921568627,48.0,18.823529411764,61.56862745098,157,0.094117647058,24,0.015686274509
Jurbarko r. sav.,Švenčionių r. sav.,2020-2021,0.0863,0.1525,0.7708,0.3365,255,98,0.38431372549,2755.0,10.803921568627,48.0,18.823529411764,61.56862745098,157,0.094117647058,24,0.015686274509
Kaišiadorių r. sav.,Kelmės r. sav.,2020-2021,0.0559,0.2768,0.2,0.1776,286,106,0.370629370629,3548.0,12.405594405594,32.0,11.188811188811,51.398601398601,147,0.076923076923,22,0.045454545454
Kaišiadorių r. sav.,Raseinių r. sav.,2020-2021,0.0305,0.038,0.0938,0.0541,286,106,0.370629370629,3548.0,12.405594405594,32.0,11.188811188811,51.398601398601,147,0.076923076923,22,0.045454545454
Kaišiadorių r. sav.,Rokiškio r. sav.,2020-2021,0.0909,0.2086,0.0938,0.1311,286,106,0.370629370629,3548.0,12.405594405594,32.0,11.188811188811,51.398601398601,147,0.076923076923,22,0.045454545454
Kaišiadorių r. sav.,Šakių r. sav.,2020-2021,0.0559,0.1702,0.3191,0.1817,286,106,0.370629370629,3548.0,12.405594405594,32.0,11.188811188811,51.398601398601,147,0.076923076923,22,0.045454545454
Kaišiadorių r. sav.,Utenos r. sav.,2020-2021,0.0654,0.0416,0.2381,0.115,286,106,0.370629370629,3548.0,12.405594405594,32.0,11.188811188811,51.398601398601,147,0.076923076923,22,0.045454545454
Kaišiadorių r. sav.,Panevėžio r. sav.,2020-2021,0.0592,0.1886,0.4074,0.2184,286,106,0.370629370629,3548.0,12.405594405594,32.0,11.188811188811,51.398601398601,147,0.076923076923,22,0.045454545454
Kėdainių r. sav.,Mažeikių r. sav.,2020-2021,0.0622,0.1698,0.3167,0.1829,467,207,0.443254817987,5279.0,11.304068522483,60.0,12.847965738758,59.100642398286,276,0.074946466809,35,0.019271948608
Kėdainių r. sav.,Šalčininkų r. sav.,2020-2021,0.0271,0.2446,0.2208,0.1642,467,207,0.443254817987,5279.0,11.304068522483,60.0,12.847965738758,59.100642398286,276,0.074946466809,35,0.019271948608
Kėdainių r. sav.,Klaipėdos r. sav.,2020-2021,0.0642,0.0146,0.0769,0.0519,467,207,0.443254817987,5279.0,11.304068522483,60.0,12.847965738758,59.100642398286,276,0.074946466809,35,0.019271948608
Kelmės r. sav.,Jurbarko r. sav.,2020-2021,0.0556,0.0686,0.1667,0.097,270,115,0.425925925925,2566.0,9.503703703703,40.0,14.814814814814,58.148148148148,157,0.029629629629,8,0.022222222222
Kelmės r. sav.,Kaišiadorių r. sav.,2020-2021,0.0559,0.2768,0.2,0.1776,270,115,0.425925925925,2566.0,9.503703703703,40.0,14.814814814814,58.148148148148,157,0.029629629629,8,0.022222222222
Kelmės r. sav.,Pasvalio r. sav.,2020-2021,0.0667,0.0199,0.05,0.0455,270,115,0.425925925925,2566.0,9.503703703703,40.0,14.814814814814,58.148148148148,157,0.029629629629,8,0.022222222222
Kelmės r. sav.,Prienų r. sav.,2020-2021,0.0481,0.0433,0.1111,0.0675,270,115,0.425925925925,2566.0,9.503703703703,40.0,14.814814814814,58.148148148148,157,0.029629629629,8,0.022222222222
Kelmės r. sav.,Raseinių r. sav.,2020-2021,0.0847,0.2482,0.275,0.2026,270,115,0.425925925925,2566.0,9.503703703703,40.0,14.814814814814,58.148148148148,157,0.029629629629,8,0.022222222222
Kelmės r. sav.,Rokiškio r. sav.,2020-2021,0.037,0.0862,0.275,0.1327,270,115,0.425925925925,2566.0,9.503703703703,40.0,14.814814814814,58.148148148148,157,0.029629629629,8,0.022222222222
Kelmės r. sav.,Šakių r. sav.,2020-2021,0.0,0.1284,0.1489,0.0924,270,115,0.425925925925,2566.0,9.503703703703,40.0,14.814814814814,58.148148148148,157,0.029629629629,8,0.022222222222
Kretingos r. sav.,Jonavos r. sav.,2020-2021,0.0365,0.0763,0.2,0.1043,370,191,0.516216216216,4542.0,12.275675675675,60.0,16.216216216216,51.621621621621,191,0.075675675675,28,0.024324324324
Kretingos r. sav.,Plungės r. sav.,2020-2021,0.0811,0.1402,0.3667,0.196,370,191,0.516216216216,4542.0,12.275675675675,60.0,16.216216216216,51.621621621621,191,0.075675675675,28,0.024324324324
Kretingos r. sav.,Radviliškio r. sav.,2020-2021,0.0314,0.1134,0.4833,0.2094,370,191,0.516216216216,4542.0,12.275675675675,60.0,16.216216216216,51.621621621621,191,0.075675675675,28,0.024324324324
Kretingos r. sav.,Šilutės r. sav.,2020-2021,0.0819,0.0035,0.0625,0.0493,370,191,0.516216216216,4542.0,12.275675675675,60.0,16.216216216216,51.621621621621,191,0.075675675675,28,0.024324324324
Kretingos r. sav.,Tauragės r. sav.,2020-2021,0.0289,0.005,0.1833,0.0724,370,191,0.516216216216,4542.0,12.275675675675,60.0,16.216216216216,51.621621621621,191,0.075675675675,28,0.024324324324
Kretingos r. sav.,Telšių r. sav.,2020-2021,0.0365,0.0044,0.3,0.1136,370,191,0.516216216216,4542.0,12.275675675675,60.0,16.216216216216,51.621621621621,191,0.075675675675,28,0.024324324324
Kretingos r. sav.,Trakų r. sav.,2020-2021,0.0186,0.1885,0.0909,0.0993,370,191,0.516216216216,4542.0,12.275675675675,60.0,16.216216216216,51.621621621621,191,0.075675675675,28,0.024324324324
Kretingos r. sav.,Ukmergės r. sav.,2020-2021,0.0459,0.2111,0.2333,0.1634,370,191,0.516216216216,4542.0,12.275675675675,60.0,16.216216216216,51.621621621621,191,0.075675675675,28,0.024324324324
Kretingos r. sav.,Šiaulių r. sav.,2020-2021,0.0237,0.2541,0.0625,0.1134,370,191,0.516216216216,4542.0,12.275675675675,60.0,16.216216216216,51.621621621621,191,0.075675675675,28,0.024324324324
Lazdijų r. sav.,Akmenės r. sav.,2020-2021,0.0431,0.2169,0.3958,0.2186,200,61,0.305,1910.0,9.55,48.0,24.0,70.5,141,0.03,6,0.015
Lazdijų r. sav.,Anykščių r. sav.,2020-2021,0.0476,0.0349,0.0417,0.0414,200,61,0.305,1910.0,9.55,48.0,24.0,70.5,141,0.03,6,0.015
Lazdijų r. sav.,Druskininkų sav.,2020-2021,0.055,0.1306,0.3333,0.173,200,61,0.305,1910.0,9.55,48.0,24.0,70.5,141,0.03,6,0.015
Lazdijų r. sav.,Elektrėnų sav.,2020-2021,0.095,0.3097,0.5208,0.3085,200,61,0.305,1910.0,9.55,48.0,24.0,70.5,141,0.03,6,0.015
Lazdijų r. sav.,Joniškio r. sav.,2020-2021,0.0909,0.0918,0.4792,0.2206,200,61,0.305,1910.0,9.55,48.0,24.0,70.5,141,0.03,6,0.015
Lazdijų r. sav.,Pakruojo r. sav.,2020-2021,0.065,0.0775,0.375,0.1725,200,61,0.305,1910.0,9.55,48.0,24.0,70.5,141,0.03,6,0.015
Lazdijų r. sav.,Varėnos r. sav.,2020-2021,0.065,0.0529,0.3333,0.1504,200,61,0.305,1910.0,9.55,48.0,24.0,70.5,141,0.03,6,0.015
Lazdijų r. sav.,Kupiškio r. sav.,2020-2021,0.075,0.1644,0.4583,0.2326,200,61,0.305,1910.0,9.55,48.0,24.0,70.5,141,0.03,6,0.015
Lazdijų r. sav.,Visagino sav.,2020-2021,0.095,0.0136,0.7708,0.2931,200,61,0.305,1910.0,9.55,48.0,24.0,70.5,141,0.03,6,0.015
Marijampolės sav.,Mažeikių r. sav.,2020-2021,0.0423,0.0724,0.5233,0.2127,520,254,0.488461538461,6855.0,13.182692307692,86.0,16.538461538461,49.807692307692,259,0.080769230769,42,0.007692307692
Marijampolės sav.,Šalčininkų r. sav.,2020-2021,0.0769,0.4182,0.1047,0.1999,520,254,0.488461538461,6855.0,13.182692307692,86.0,16.538461538461,49.807692307692,259,0.080769230769,42,0.007692307692
Marijampolės sav.,Alytaus m. sav.,2020-2021,0.0406,0.0044,0.3256,0.1235,520,254,0.488461538461,6855.0,13.182692307692,86.0,16.538461538461,49.807692307692,259,0.080769230769,42,0.007692307692
Mažeikių r. sav.,Kėdainių r. sav.,2020-2021,0.0622,0.1698,0.3167,0.1829,498,258,0.518072289156,6359.0,12.76907630522,41.0,8.232931726907,54.618473895582,272,0.032128514056,16,0.020080321285
Mažeikių r. sav.,Marijampolės sav.,2020-2021,0.0423,0.0724,0.5233,0.2127,498,258,0.518072289156,6359.0,12.76907630522,41.0,8.232931726907,54.618473895582,272,0.032128514056,16,0.020080321285
Mažeikių r. sav.,Šalčininkų r. sav.,2020-2021,0.0361,0.3729,0.4675,0.2922,498,258,0.518072289156,6359.0,12.76907630522,41.0,8.232931726907,54.618473895582,272,0.032128514056,16,0.020080321285
Mažeikių r. sav.,Alytaus m. sav.,2020-2021,0.0812,0.0764,0.2931,0.1502,498,258,0.518072289156,6359.0,12.76907630522,41.0,8.232931726907,54.618473895582,272,0.032128514056,16,0.020080321285
Pakruojo r. sav.,Druskininkų sav.,2020-2021,0.0106,0.198,0.0625,0.0904,187,89,0.475935828877,1762.0,9.422459893048,30.0,16.042780748663,69.51871657754,130,0.064171122994,12,0.005347593582
Pakruojo r. sav.,Lazdijų r. sav.,2020-2021,0.065,0.0775,0.375,0.1725,187,89,0.475935828877,1762.0,9.422459893048,30.0,16.042780748663,69.51871657754,130,0.064171122994,12,0.005347593582
Pakruojo r. sav.,Varėnos r. sav.,2020-2021,0.0,0.026,0.0625,0.0295,187,89,0.475935828877,1762.0,9.422459893048,30.0,16.042780748663,69.51871657754,130,0.064171122994,12,0.005347593582
Pakruojo r. sav.,Kupiškio r. sav.,2020-2021,0.0107,0.0942,0.1333,0.0794,187,89,0.475935828877,1762.0,9.422459893048,30.0,16.042780748663,69.51871657754,130,0.064171122994,12,0.005347593582
Pakruojo r. sav.,Palangos m. sav.,2020-2021,0.0802,0.0756,0.0667,0.0742,187,89,0.475935828877,1762.0,9.422459893048,30.0,16.042780748663,69.51871657754,130,0.064171122994,12,0.005347593582
